Date,Sales,actual_vs_predicted
2017-09-12,6443267.45,predicted
2017-09-13,6792529.33,predicted
2017-09-14,5047224.89,predicted
2017-09-15,7069357.24,predicted
2017-09-16,6244404.82,predicted
2017-09-17,263516.53,predicted
2017-09-18,8872379.81,predicted
2017-09-19,7701983.73,predicted
2017-09-20,7015867.4,predicted
2017-09-21,6804706.05,predicted
2017-09-22,6725765.52,predicted
2017-09-23,6069226.26,predicted
2017-09-24,256471.69,predicted
2017-09-25,5376488.87,predicted
2017-09-26,6778997.68,predicted
2017-09-27,6473908.5,predicted
2017-09-28,6819379.38,predicted
2017-09-29,7371865.42,predicted
2017-09-30,6582165.93,predicted
2017-10-01,244878.74,predicted
2017-10-02,9366056.83,predicted
2017-10-03,6722366.77,predicted
2017-10-04,6805288.95,predicted
2017-10-05,7052216.4,predicted
2017-10-06,7117281.78,predicted
2017-10-07,6168034.05,predicted
2017-10-08,239639.99,predicted
2017-10-09,7181443.85,predicted
2017-10-10,6734311.06,predicted
2017-10-11,6420020.96,predicted
2017-10-12,6369045.25,predicted
2017-10-13,6743595.4,predicted
2017-10-14,6072590.78,predicted
2017-10-15,248032.71,predicted
2017-10-16,7693883.72,predicted
2017-10-17,7166566.05,predicted
2017-10-18,6997100.06,predicted
2017-10-19,6762287.65,predicted
2017-10-20,6809014.49,predicted
2017-10-21,6137316.37,predicted
2017-10-22,248593.61,predicted
2017-10-23,7674684.9,predicted
2017-10-24,6429593.84,predicted
2017-10-25,6105427.13,predicted
2017-10-26,6267882.75,predicted
2017-10-27,6883407.66,predicted
2017-10-28,6437546.92,predicted
2017-10-29,247399.74,predicted
2017-10-30,9042068.85,predicted
2017-10-31,7792744.18,predicted
2017-11-01,6979282.87,predicted
2017-11-02,7478646.27,predicted
2017-11-03,4003266.33,predicted
2017-11-04,6356153.64,predicted
2017-11-05,224288.77,predicted
2017-11-06,7861524.9,predicted
2017-11-07,7374177.41,predicted
2017-11-08,7131026.56,predicted
2017-11-09,6933295.72,predicted
2017-11-10,7036450.17,predicted
2017-11-11,6086887.54,predicted
2017-11-12,232897.46,predicted
2017-11-13,7650772.07,predicted
2017-11-14,7294333.28,predicted
2017-11-15,7231844.53,predicted
2017-11-16,6945938.39,predicted
2017-11-17,6891224.38,predicted
2017-11-18,6141951.32,predicted
2017-11-19,235322.81,predicted
2017-11-20,8084732.59,predicted
2017-11-21,6999504.64,predicted
2017-11-22,6339914.79,predicted
2017-11-23,6650243.17,predicted
2017-11-24,7092099.28,predicted
2017-11-25,6167575.91,predicted
2017-11-26,237822.29,predicted
2017-11-27,7797750.55,predicted
2017-11-28,7872918.74,predicted
2017-11-29,7916695.5,predicted
2017-11-30,8214900.15,predicted
2017-12-01,5796872.27,predicted
2017-12-02,7175022.08,predicted
2017-12-03,231506.89,predicted
2017-12-04,10662704.19,predicted
2017-12-05,9077595.59,predicted
2017-12-06,8416221.62,predicted
2017-12-07,8274983.64,predicted
2017-12-08,7835858.33,predicted
2017-12-09,6649425.43,predicted
2017-12-10,223964.28,predicted
2017-12-11,7604986.74,predicted
2017-12-12,6771686.55,predicted
2017-12-13,6821807.42,predicted
2017-12-14,5873066.91,predicted
2017-12-15,7945454.35,predicted
2017-12-16,7365948.66,predicted
2017-12-17,244984.86,predicted
2017-12-18,11557609.45,predicted
2017-12-19,10093073.54,predicted
2017-12-20,9143327.64,predicted
2017-12-21,9318165.37,predicted
2017-12-22,8837695.58,predicted
2017-12-23,7322191.84,predicted
2017-12-24,253910.28,predicted
2017-12-25,9625318.25,predicted
2017-12-26,5692553.21,predicted
2017-12-27,4682698.5,predicted
2017-12-28,5176196.37,predicted
2017-12-29,6595206.35,predicted
2017-12-30,6986566.7,predicted
2017-12-31,250148.3,predicted
2018-01-01,7825752.63,predicted
2018-01-02,7611247.29,predicted
2018-01-03,7127922.89,predicted
2018-01-04,6574482.74,predicted
2018-01-05,7930294.77,predicted
2018-01-06,6477605.99,predicted
2018-01-07,192309.48,predicted
2018-01-08,8157988.87,predicted
2018-01-09,7632498.44,predicted
2018-01-10,7362603.13,predicted
2018-01-11,7284748.73,predicted
2018-01-12,7447402.59,predicted
2018-01-13,6417078.94,predicted
2018-01-14,186260.36,predicted
2018-01-15,8444289.14,predicted
2018-01-16,7493203.12,predicted
2018-01-17,7246440.8,predicted
2018-01-18,7079156.46,predicted
2018-01-19,7333042.2,predicted
2018-01-20,6361708.59,predicted
2018-01-21,187181.12,predicted
2018-01-22,7214089.76,predicted
2018-01-23,6631234.73,predicted
2018-01-24,6407960.3,predicted
2018-01-25,6513953.73,predicted
2018-01-26,6943485.78,predicted
2018-01-27,6373759.01,predicted
2018-01-28,173389.47,predicted
2018-01-29,9870100.96,predicted
2018-01-30,9617080.72,predicted
2018-01-31,9210090.5,predicted
2018-02-01,5500742.14,predicted
2018-02-02,8196095.46,predicted
2018-02-03,7331775.37,predicted
2018-02-04,214769.85,predicted
2018-02-05,10489208.46,predicted
2018-02-06,7266357.43,predicted
2018-02-07,8304295.26,predicted
2018-02-08,7746607.17,predicted
2018-02-09,7556269.79,predicted
2018-02-10,6577533.81,predicted
2018-02-11,206200.66,predicted
2018-02-12,7866579.17,predicted
2018-02-13,7709467.28,predicted
2018-02-14,6393794.38,predicted
2018-02-15,7563749.79,predicted
2018-02-16,8101622.12,predicted
2018-02-17,6519692.0,predicted
2018-02-18,209875.33,predicted
2018-02-19,8477690.18,predicted
2018-02-20,7156545.54,predicted
2018-02-21,7011059.96,predicted
2018-02-22,6740168.9,predicted
2018-02-23,6938476.97,predicted
2018-02-24,6222688.85,predicted
2018-02-25,201418.33,predicted
2018-02-26,7694069.95,predicted
2018-02-27,7854002.82,predicted
2018-02-28,7784265.78,predicted
2018-03-01,6883691.91,predicted
2018-03-02,8840553.78,predicted
2018-03-03,7610768.47,predicted
2018-03-04,219997.97,predicted
2018-03-05,10169266.94,predicted
2018-03-06,7289447.47,predicted
2018-03-07,8444679.87,predicted
2018-03-08,7743281.08,predicted
2018-03-09,7421154.73,predicted
2018-03-10,6620373.58,predicted
2018-03-11,220729.05,predicted
2018-03-12,8062338.2,predicted
2018-03-13,7736017.49,predicted
2018-03-14,6377542.4,predicted
2018-03-15,7619100.02,predicted
2018-03-16,8106558.28,predicted
2018-03-17,6530633.93,predicted
2018-03-18,233792.54,predicted
2018-03-19,8799010.39,predicted
2018-03-20,7372759.7,predicted
2018-03-21,7101932.87,predicted
2018-03-22,6743091.81,predicted
2018-03-23,6901805.99,predicted
2018-03-24,6331352.91,predicted
2018-03-25,230955.32,predicted
2018-03-26,8008249.72,predicted
2018-03-27,8163599.28,predicted
2018-03-28,8089729.75,predicted
2018-03-29,7477638.82,predicted
2018-03-30,9793996.45,predicted
2018-03-31,7648315.83,predicted
2018-04-01,224358.26,predicted
2018-04-02,9839511.63,predicted
2018-04-03,8464699.15,predicted
2018-04-04,7622783.51,predicted
2018-04-05,7999958.4,predicted
2018-04-06,7875052.79,predicted
2018-04-07,6726716.36,predicted
2018-04-08,216532.24,predicted
2018-04-09,6059977.82,predicted
2018-04-10,6745725.67,predicted
2018-04-11,6645540.27,predicted
2018-04-12,6416405.46,predicted
2018-04-13,6921341.69,predicted
2018-04-14,6454739.01,predicted
2018-04-15,241183.83,predicted
2018-04-16,10234611.33,predicted
2018-04-17,8847071.52,predicted
2018-04-18,7975937.58,predicted
2018-04-19,7765636.38,predicted
2018-04-20,7681069.95,predicted
2018-04-21,6551525.64,predicted
2018-04-22,234077.19,predicted
2018-04-23,6368613.88,predicted
2018-04-24,6369509.1,predicted
2018-04-25,6185899.07,predicted
2018-04-26,6405569.21,predicted
2018-04-27,7055679.15,predicted
2018-04-28,6885795.94,predicted
2018-04-29,231348.99,predicted
2018-04-30,12025023.86,predicted
2018-05-01,7598376.11,predicted
2018-05-02,9640565.35,predicted
2018-05-03,6604680.7,predicted
2018-05-04,6229191.81,predicted
2018-05-05,7287410.33,predicted
2018-05-06,251750.88,predicted
2018-05-07,6547640.09,predicted
2018-05-08,7230457.38,predicted
2018-05-09,6464426.73,predicted
2018-05-10,5793646.3,predicted
2018-05-11,6858767.77,predicted
2018-05-12,6650668.37,predicted
2018-05-13,256984.86,predicted
2018-05-14,10439599.14,predicted
2018-05-15,9275834.87,predicted
2018-05-16,8228235.7,predicted
2018-05-17,8028040.09,predicted
2018-05-18,7446731.88,predicted
2018-05-19,7321941.76,predicted
2018-05-20,254749.72,predicted
2018-05-21,3962773.43,predicted
2018-05-22,6747870.44,predicted
2018-05-23,6748921.0,predicted
2018-05-24,6811111.36,predicted
2018-05-25,6904484.82,predicted
2018-05-26,6499232.87,predicted
2018-05-27,261255.76,predicted
2018-05-28,9583850.51,predicted
2018-05-29,9020938.86,predicted
2018-05-30,10016024.47,predicted
2018-05-31,9857933.82,predicted
2018-06-01,4102690.4,predicted
2018-06-02,8456377.91,predicted
2018-06-03,261050.92,predicted
2018-06-04,11187958.73,predicted
2018-06-05,8661944.94,predicted
2018-06-06,8291429.54,predicted
2018-06-07,8109600.91,predicted
2018-06-08,8170988.12,predicted
2018-06-09,6816938.56,predicted
2018-06-10,262760.71,predicted
2018-06-11,6102900.47,predicted
2018-06-12,6625328.2,predicted
2018-06-13,7398735.55,predicted
2018-06-14,3992784.96,predicted
2018-06-15,8128971.72,predicted
2018-06-16,6509889.32,predicted
2018-06-17,261524.57,predicted
2018-06-18,10484836.29,predicted
2018-06-19,8469706.14,predicted
2018-06-20,7855228.97,predicted
2018-06-21,7467477.46,predicted
2018-06-22,7645558.07,predicted
2018-06-23,6516753.93,predicted
2018-06-24,257510.52,predicted
2018-06-25,4310153.34,predicted
2018-06-26,7015999.11,predicted
2018-06-27,6865005.03,predicted
2018-06-28,7083886.69,predicted
2018-06-29,7572511.89,predicted
2018-06-30,7655214.48,predicted
2018-07-01,271904.33,predicted
2018-07-02,10831007.42,predicted
2018-07-03,8415244.59,predicted
2018-07-04,7093427.91,predicted
2018-07-05,7500728.51,predicted
2018-07-06,7876034.46,predicted
2018-07-07,6175818.89,predicted
2018-07-08,272487.34,predicted
2018-07-09,5583350.47,predicted
2018-07-10,6590930.87,predicted
2018-07-11,6664977.05,predicted
2018-07-12,6534195.19,predicted
2018-07-13,7058570.65,predicted
2018-07-14,6162572.0,predicted
2018-07-15,277656.55,predicted
2018-07-16,10260345.86,predicted
2018-07-17,9002096.33,predicted
2018-07-18,8264324.8,predicted
2018-07-19,7257449.19,predicted
2018-07-20,8044391.45,predicted
2018-07-21,6229301.2,predicted
2018-07-22,283933.04,predicted
2018-07-23,6738785.54,predicted
2018-07-24,6323787.33,predicted
2018-07-25,6204027.52,predicted
2018-07-26,6265405.84,predicted
2018-07-27,6887911.7,predicted
2018-07-28,6494497.98,predicted
2018-07-29,282574.78,predicted
2018-07-30,11746015.01,predicted
2018-07-31,10071646.48,predicted
2018-08-01,8329451.12,predicted
2018-08-02,7982169.77,predicted
2018-08-03,5850892.63,predicted
2018-08-04,6355197.88,predicted
2018-08-05,271620.1,predicted
2018-08-06,6878345.42,predicted
2018-08-07,6798394.62,predicted
2018-08-08,6740562.57,predicted
2018-08-09,6663652.44,predicted
2018-08-10,6752281.33,predicted
2018-08-11,6137995.17,predicted
2018-08-12,275107.31,predicted
2018-08-13,9633335.16,predicted
2018-08-14,8240323.5,predicted
2018-08-15,7287803.69,predicted
2018-08-16,7230998.86,predicted
2018-08-17,7314629.17,predicted
2018-08-18,6207866.1,predicted
2018-08-19,285497.53,predicted
2018-08-20,7322017.28,predicted
2018-08-21,6619482.07,predicted
2018-08-22,6433370.97,predicted
2018-08-23,6378667.3,predicted
2018-08-24,6399834.12,predicted
2018-08-25,6048657.57,predicted
2018-08-26,283044.34,predicted
2018-08-27,9441483.61,predicted
2018-08-28,8376178.77,predicted
2018-08-29,7817334.13,predicted
2018-08-30,8580679.51,predicted
2018-08-31,8994164.07,predicted
